Contrast,Coef,Std.Err.,z,P>|z|,P>|z| (adj)
Ratio 0.5 (1:2) - Ratio 0.67 (2:3),1.4142959800180652,0.8464190481639077,1.6709170039190673,0.09473807239238963,0.3920452182663437
Ratio 0.5 (1:2) - Ratio 0.75 (3:4),1.625828008954092,0.8857930389067418,1.8354490694132253,0.06643917883966721,0.3819859885914581
Ratio 0.5 (1:2) - Ratio 0.8 (4:5),3.13174019085223,0.811211051052392,3.8605738750592624,0.00011312103254446093,0.0011306346625546539
Ratio 0.5 (1:2) - Ratio 0.83 (5:6),0.6699989305607836,0.9877888432840632,0.6782815326535419,0.49759320552608655,0.8542961961773978
Ratio 0.67 (2:3) - Ratio 0.75 (3:4),0.21153202893602674,0.9811720323718534,0.21559117255378354,0.8293064372796151,0.8542961961773978
Ratio 0.67 (2:3) - Ratio 0.8 (4:5),1.717444210834165,0.9005934076303029,1.907013971324985,0.05651877830493568,0.37213527231024957
Ratio 0.67 (2:3) - Ratio 0.83 (5:6),-0.7442970494572816,1.0390538288050215,-0.7163219352295452,0.47379258539852875,0.8542961961773978
Ratio 0.75 (3:4) - Ratio 0.8 (4:5),1.5059121818981382,0.8478156662977543,1.7762259436348506,0.07569568376949354,0.3819859885914581
Ratio 0.75 (3:4) - Ratio 0.83 (5:6),-0.9558290783933083,0.9942802972618698,-0.961327586421604,0.33638748150707487,0.8060640686642878
Ratio 0.8 (4:5) - Ratio 0.83 (5:6),-2.4617412602914466,0.9173291664060302,-2.6835964127644725,0.007283497112935189,0.06367380241648207
